iter	Accuracy	Logloss
1539	0.9779970878	0.08708726816
1540	0.9779970878	0.08701940468
1541	0.9779970878	0.08699402576
1542	0.9779970878	0.08697222574
1543	0.9779970878	0.08690920467
1544	0.9779970878	0.0868607113
1545	0.9779970878	0.08683530679
1546	0.9779970878	0.08675627046
1547	0.978158874	0.08670343265
1548	0.978158874	0.08667925883
1549	0.978158874	0.08663097053
1550	0.978158874	0.0865654722
1551	0.978158874	0.08650700978
1552	0.978158874	0.08645097234
1553	0.978158874	0.08641297071
1554	0.978158874	0.08633847659
1555	0.978158874	0.08629993256
1556	0.978158874	0.08626882126
1557	0.978158874	0.08622179014
1558	0.978158874	0.08616683125
1559	0.978158874	0.08612047945
1560	0.9784824462	0.08605063974
1561	0.9784824462	0.08598686502
1562	0.9784824462	0.08591298365
1563	0.9784824462	0.08584301695
1564	0.9784824462	0.08579071033
1565	0.9784824462	0.08572700413
1566	0.9784824462	0.08566884453
1567	0.9784824462	0.08562506739
1568	0.9784824462	0.08555304131
1569	0.9784824462	0.08547941063
1570	0.9784824462	0.08545584867
1571	0.9784824462	0.08539922527
1572	0.9784824462	0.085351749
1573	0.9784824462	0.08530738675
1574	0.9784824462	0.08523866814
1575	0.9784824462	0.0852070712
1576	0.9784824462	0.08515286762
1577	0.9786442323	0.08508338018
1578	0.9786442323	0.08503003956
1579	0.9786442323	0.0849648916
1580	0.9786442323	0.08492124716
1581	0.9786442323	0.08487180671
1582	0.9786442323	0.08479764797
1583	0.9786442323	0.08477371912
1584	0.9786442323	0.08469823435
1585	0.9786442323	0.08464054182
1586	0.9786442323	0.08460015772
1587	0.9786442323	0.0845020634
1588	0.9786442323	0.08446466358
1589	0.9786442323	0.08444179065
1590	0.9786442323	0.08435994145
1591	0.9786442323	0.08429679698
1592	0.9786442323	0.08423397242
1593	0.9786442323	0.08417109346
1594	0.9786442323	0.08410116204
1595	0.9786442323	0.08403952881
1596	0.9786442323	0.08401624323
1597	0.9786442323	0.08396250038
1598	0.9786442323	0.08392337058
1599	0.9786442323	0.08388869795
1600	0.9786442323	0.08383986623
1601	0.9786442323	0.08381654457
1602	0.9786442323	0.08374523296
1603	0.9786442323	0.08372271794
1604	0.9786442323	0.08368875168
1605	0.9786442323	0.08364660232
1606	0.9788060184	0.08357918905
1607	0.9788060184	0.08353681247
1608	0.9788060184	0.08349817272
1609	0.9788060184	0.08344720803
1610	0.9788060184	0.08337468699
1611	0.9788060184	0.08332031689
1612	0.9788060184	0.08328185625
1613	0.9788060184	0.08324610854
1614	0.9788060184	0.08319149429
1615	0.9788060184	0.08313927328
1616	0.9788060184	0.08307025935
1617	0.9788060184	0.08302663375
1618	0.9788060184	0.08296708449
1619	0.9788060184	0.08289968165
1620	0.9788060184	0.0828377376
1621	0.9788060184	0.08279819109
1622	0.9788060184	0.08273175471
1623	0.9788060184	0.08269379854
1624	0.9788060184	0.08264836636
1625	0.9788060184	0.08261414235
1626	0.9789678046	0.08257294964
1627	0.9789678046	0.08252926085
1628	0.9789678046	0.08246405815
1629	0.9789678046	0.08242050265
1630	0.9789678046	0.08237680848
1631	0.9789678046	0.08233555339
1632	0.9789678046	0.08226624752
1633	0.9789678046	0.08221536743
1634	0.9789678046	0.08214502168
1635	0.9789678046	0.08209102724
1636	0.9789678046	0.08206510859
1637	0.9789678046	0.08203234571
1638	0.9789678046	0.08193757606
1639	0.9789678046	0.08186902412
1640	0.9789678046	0.08183250558
1641	0.9789678046	0.08181090973
1642	0.9789678046	0.08178260256
1643	0.9789678046	0.08171721903
1644	0.9789678046	0.08168466522
1645	0.9789678046	0.08163336592
1646	0.9791295907	0.08159266854
1647	0.9791295907	0.0815402013
1648	0.9789678046	0.08148603044
1649	0.9791295907	0.08144597434
1650	0.9789678046	0.0814246552
1651	0.9791295907	0.0813882642
1652	0.9791295907	0.08133180516
1653	0.9791295907	0.08127419202
1654	0.9791295907	0.08123206152
1655	0.9791295907	0.08119588911
1656	0.9791295907	0.08113699913
1657	0.9791295907	0.08108370428
1658	0.9791295907	0.08104352874
1659	0.9792913768	0.0810186627
1660	0.9792913768	0.08098195357
1661	0.9792913768	0.08092560599
1662	0.9792913768	0.08085947479
1663	0.9792913768	0.0808001206
1664	0.9792913768	0.08075382575
1665	0.9792913768	0.08069601244
1666	0.9792913768	0.08065916437
1667	0.9792913768	0.08060344273
1668	0.9794531629	0.08055497434
1669	0.9794531629	0.08052856962
1670	0.9794531629	0.08048990363
1671	0.9794531629	0.08045320755
1672	0.9794531629	0.08039858981
1673	0.9794531629	0.08035993806
1674	0.9794531629	0.08029760257
1675	0.9794531629	0.08024149904
1676	0.979614949	0.08020342526
1677	0.979614949	0.0801612937
1678	0.979614949	0.08010746519
1679	0.979614949	0.08004261904
1680	0.9797767352	0.08000951425
1681	0.9797767352	0.07995585492
1682	0.9797767352	0.07989544596
1683	0.9797767352	0.07987519526
1684	0.9797767352	0.07982056653
1685	0.9797767352	0.07979606517
1686	0.9797767352	0.07973918777
1687	0.9797767352	0.07969542351
1688	0.9799385213	0.0796369331
1689	0.9799385213	0.07959243958
1690	0.9801003074	0.07957081938
1691	0.9801003074	0.0795168538
1692	0.9801003074	0.0794655365
1693	0.9801003074	0.0793870479
1694	0.9801003074	0.07934743526
1695	0.9801003074	0.0792956072
1696	0.9801003074	0.07925848105
1697	0.9801003074	0.07919515255
1698	0.9801003074	0.0791222445
1699	0.9801003074	0.07908587127
1700	0.9801003074	0.0790514288
1701	0.9801003074	0.07902754235
1702	0.9801003074	0.07898308382
1703	0.9801003074	0.07894936242
1704	0.9801003074	0.07889050904
1705	0.9801003074	0.07884976479
1706	0.9801003074	0.07882633721
1707	0.9801003074	0.07877883753
1708	0.9802620935	0.07872581789
1709	0.9804238796	0.07867719356
1710	0.9804238796	0.07861716481
1711	0.9804238796	0.07857897118
1712	0.9804238796	0.07853532872
1713	0.9804238796	0.07848927875
1714	0.9804238796	0.07843062694
1715	0.9804238796	0.07839519997
1716	0.9804238796	0.07834418636
1717	0.9804238796	0.07828622754
1718	0.9804238796	0.07825343662
1719	0.9804238796	0.07821887511
1720	0.9804238796	0.07814765466
1721	0.9804238796	0.0781159425
1722	0.9804238796	0.07804411179
1723	0.9804238796	0.07797307137
1724	0.9804238796	0.07795181524
1725	0.9804238796	0.07789820874
1726	0.9804238796	0.07787170096
1727	0.9804238796	0.07783750284
1728	0.9804238796	0.077781326
1729	0.9804238796	0.07772862231
1730	0.9804238796	0.07769727443
1731	0.9804238796	0.07767375962
1732	0.9804238796	0.07762408124
1733	0.9805856657	0.0775817911
1734	0.9805856657	0.07754100499
1735	0.9805856657	0.07748533756
1736	0.9805856657	0.07742340833
1737	0.9807474519	0.07737764187
1738	0.9807474519	0.0773377397
1739	0.9805856657	0.07728431633
1740	0.9805856657	0.07722361718
1741	0.9807474519	0.07718502826
1742	0.9807474519	0.07712879035
1743	0.980909238	0.07708074431
1744	0.9810710241	0.07702651174
1745	0.9812328102	0.07699884361
1746	0.980909238	0.07694340848
1747	0.980909238	0.07689308722
1748	0.9810710241	0.0768587511
1749	0.9810710241	0.07681472426
1750	0.9810710241	0.07677452395
1751	0.9810710241	0.07672908169
1752	0.9810710241	0.07667419325
1753	0.9810710241	0.07663135968
1754	0.9810710241	0.0766031406
1755	0.9810710241	0.07656261578
1756	0.9810710241	0.07652545836
1757	0.9810710241	0.07647458065
1758	0.9810710241	0.07644850008
1759	0.9810710241	0.07641125708
1760	0.9812328102	0.07635742741
1761	0.9812328102	0.07632086627
1762	0.9812328102	0.07626277714
1763	0.9812328102	0.07621606134
1764	0.9813945963	0.07616946794
1765	0.9813945963	0.07612042399
1766	0.9813945963	0.0760737163
1767	0.9813945963	0.07604401156
1768	0.9813945963	0.07599372878
1769	0.9813945963	0.07597003775
1770	0.9813945963	0.07593144238
1771	0.9813945963	0.07589390068
1772	0.9815563825	0.07585504744
1773	0.9815563825	0.07582323225
1774	0.9815563825	0.07580455489
1775	0.9815563825	0.07575574836
1776	0.9815563825	0.07572552592
1777	0.9815563825	0.07567933396
1778	0.9815563825	0.07566012534
1779	0.9817181686	0.07560930707
1780	0.9817181686	0.07557419415
1781	0.9817181686	0.07554142391
1782	0.9817181686	0.07551627006
1783	0.9818799547	0.07548188264
1784	0.9818799547	0.07545234731
1785	0.9818799547	0.07541318191
1786	0.9818799547	0.07539096599
1787	0.9818799547	0.07532542536
1788	0.9818799547	0.07529900057
1789	0.9818799547	0.07526197364
1790	0.9818799547	0.07520469
1791	0.9818799547	0.07516602301
1792	0.9818799547	0.07512044163
1793	0.9818799547	0.07509161666
1794	0.9818799547	0.07506703885
1795	0.9818799547	0.07503736574
1796	0.9818799547	0.07498885538
1797	0.9818799547	0.07492992569
1798	0.9818799547	0.07489714145
1799	0.9818799547	0.0748616503
1800	0.9818799547	0.0748098706
1801	0.9818799547	0.0747638331
1802	0.9818799547	0.07472686846
1803	0.9818799547	0.0746673932
1804	0.9818799547	0.07462306061
1805	0.9818799547	0.07457247121
1806	0.9818799547	0.07454651211
1807	0.9818799547	0.07449199933
1808	0.9818799547	0.07444689839
1809	0.9818799547	0.07442317939
1810	0.9820417408	0.0743711318
1811	0.9820417408	0.07431093827
1812	0.9818799547	0.07427799782
1813	0.9818799547	0.07425245608
1814	0.9818799547	0.07421780661
1815	0.9818799547	0.07418682622
1816	0.9818799547	0.07416445652
1817	0.9818799547	0.07411369321
1818	0.9818799547	0.07408829013
1819	0.9820417408	0.07403909775
1820	0.9820417408	0.07399309541
1821	0.9820417408	0.07394724703
1822	0.9820417408	0.0739047872
1823	0.9820417408	0.07384672073
1824	0.9820417408	0.07382335681
1825	0.9820417408	0.07379146884
1826	0.9822035269	0.07373236825
1827	0.9822035269	0.07370782282
1828	0.9822035269	0.07368086068
1829	0.9822035269	0.07364207668
1830	0.9822035269	0.07358432474
1831	0.9822035269	0.073543596
1832	0.9822035269	0.0734991736
1833	0.9822035269	0.07346127695
1834	0.9822035269	0.07342369211
1835	0.9823653131	0.07339165732
1836	0.9823653131	0.07334322924
1837	0.9823653131	0.07332244986
1838	0.9823653131	0.07329374549
1839	0.9823653131	0.07324479911
1840	0.9823653131	0.0731985843
1841	0.9823653131	0.0731612429
1842	0.9823653131	0.0731323063
1843	0.9825270992	0.07308155764
1844	0.9826888853	0.07303386881
1845	0.9826888853	0.07300786973
1846	0.9826888853	0.07297385849
1847	0.9826888853	0.07292677886
1848	0.9828506714	0.07287927042
1849	0.9828506714	0.07285203493
1850	0.9828506714	0.07282189864
1851	0.9830124575	0.07278888314
1852	0.9830124575	0.07276661256
1853	0.9830124575	0.07273092266
1854	0.9830124575	0.07270067755
1855	0.9830124575	0.07265843752
1856	0.9830124575	0.0726055222
1857	0.9831742436	0.07255633239
1858	0.9831742436	0.0725119725
1859	0.9831742436	0.07246671148
1860	0.9833360298	0.07242705984
1861	0.9831742436	0.07238207275
1862	0.9831742436	0.07234533722
1863	0.9831742436	0.07231136237
1864	0.9831742436	0.07226674679
1865	0.9833360298	0.07223365083
1866	0.9833360298	0.07219673909
1867	0.9833360298	0.07213476872
1868	0.9833360298	0.07209626004
1869	0.9833360298	0.07207052521
1870	0.9833360298	0.07203039051
1871	0.9833360298	0.0719747132
1872	0.9833360298	0.0719270471
1873	0.9833360298	0.07187944678
1874	0.9833360298	0.07181732378
1875	0.9833360298	0.07177102002
1876	0.9833360298	0.0717418696
1877	0.9833360298	0.07171165036
1878	0.9833360298	0.07166065674
1879	0.9833360298	0.07160669479
1880	0.9833360298	0.07158151887
1881	0.9834978159	0.07153560561
1882	0.9834978159	0.07150496128
1883	0.9834978159	0.07146829904
1884	0.9834978159	0.07143398157
1885	0.9834978159	0.07140174846
1886	0.9834978159	0.07137380176
1887	0.9834978159	0.0713282302
1888	0.983659602	0.07130068013
1889	0.983659602	0.07124799754
1890	0.983659602	0.07121607236
1891	0.983659602	0.07116999303
1892	0.9838213881	0.07112214351
1893	0.9838213881	0.07107940887
1894	0.9838213881	0.07105042266
1895	0.9838213881	0.07101608962
1896	0.9838213881	0.07097920106
1897	0.9839831742	0.07094434612
1898	0.9838213881	0.07089918448
1899	0.9839831742	0.07087395749
1900	0.9839831742	0.0708469995
1901	0.9839831742	0.07081711298
1902	0.9839831742	0.07078223687
1903	0.9839831742	0.07074496068
1904	0.9839831742	0.07071263383
1905	0.9839831742	0.07068390558
1906	0.9839831742	0.07065469365
1907	0.9839831742	0.07063287801
1908	0.9839831742	0.07059728682
1909	0.9839831742	0.07057049606
1910	0.9839831742	0.07052607119
1911	0.9839831742	0.07049443848
1912	0.9839831742	0.07045363658
1913	0.9839831742	0.07041775286
1914	0.9839831742	0.07036305552
1915	0.9839831742	0.07032884812
1916	0.9839831742	0.07028895826
1917	0.9839831742	0.07024557395
1918	0.9839831742	0.07022343822
1919	0.9839831742	0.07015982206
1920	0.9839831742	0.07013541494
1921	0.9839831742	0.0701016856
1922	0.9839831742	0.07004312832
1923	0.9841449604	0.07000990298
1924	0.9841449604	0.06996568876
1925	0.9841449604	0.06993669689
1926	0.9841449604	0.06989085319
1927	0.9841449604	0.06985739941
1928	0.9841449604	0.06982993958
1929	0.9841449604	0.06979645834
1930	0.9841449604	0.06974822599
1931	0.9841449604	0.06970551243
1932	0.9843067465	0.06967042517
1933	0.9843067465	0.06964453683
1934	0.9843067465	0.06961043599
1935	0.9843067465	0.06957742808
1936	0.9843067465	0.06955801228
1937	0.9843067465	0.06953509092
1938	0.9843067465	0.06951155147
1939	0.9843067465	0.06948052935
1940	0.9843067465	0.06944207839
1941	0.9843067465	0.06940461383
1942	0.9843067465	0.06936584919
1943	0.9843067465	0.06932293629
1944	0.9844685326	0.0693054037
1945	0.9844685326	0.06927229326
1946	0.9844685326	0.06924158215
1947	0.9844685326	0.06920007188
1948	0.9844685326	0.06917165518
1949	0.9844685326	0.06913264203
1950	0.9844685326	0.0690956101
1951	0.9844685326	0.0690435077
1952	0.9846303187	0.06901693059
1953	0.9846303187	0.06899130507
1954	0.9846303187	0.0689682143
1955	0.9846303187	0.06893058457
1956	0.9846303187	0.06890239886
1957	0.9846303187	0.06884112274
1958	0.9846303187	0.06879507738
1959	0.9846303187	0.06875103829
1960	0.9846303187	0.06869554929
1961	0.9846303187	0.06866357219
1962	0.984953891	0.06863135993
1963	0.9847921048	0.06859429628
1964	0.984953891	0.06856664348
1965	0.9851156771	0.06854120756
1966	0.9851156771	0.06849505448
1967	0.9851156771	0.06845317236
1968	0.9851156771	0.06841328809
1969	0.9851156771	0.06839059975
1970	0.9851156771	0.06835843052
1971	0.9851156771	0.0683314015
1972	0.9851156771	0.06828911192
1973	0.9851156771	0.06825681893
1974	0.9851156771	0.0682245114
1975	0.9851156771	0.06818207784
1976	0.9851156771	0.06815216755
1977	0.9851156771	0.06812125992
1978	0.9852774632	0.06808643497
1979	0.9854392493	0.06804410376
1980	0.9854392493	0.06801933059
1981	0.9854392493	0.06797891814
1982	0.9854392493	0.06792458031
1983	0.9854392493	0.06789335375
1984	0.9854392493	0.06784552116
1985	0.9854392493	0.06782272644
1986	0.9854392493	0.06779359244
1987	0.9854392493	0.06776925932
1988	0.9854392493	0.06770960363
1989	0.9854392493	0.06768405541
1990	0.9854392493	0.06763921244
1991	0.9854392493	0.06760185235
1992	0.9854392493	0.06756206249
1993	0.9854392493	0.06753481435
1994	0.9857628215	0.06748476412
1995	0.9857628215	0.06744749565
1996	0.9857628215	0.06739840248
1997	0.9857628215	0.06735554164
1998	0.9857628215	0.06730134359
1999	0.9857628215	0.06727858179
2000	0.9857628215	0.06724152049
2001	0.9857628215	0.06718975191
2002	0.9857628215	0.0671538922
2003	0.9857628215	0.06713063317
2004	0.9857628215	0.06709830594
2005	0.9857628215	0.06707341545
2006	0.9857628215	0.06704209451
2007	0.9857628215	0.06698690773
2008	0.9857628215	0.0669635077
2009	0.9857628215	0.06693597612
2010	0.9859246077	0.06688433827
2011	0.9859246077	0.06682655893
2012	0.9859246077	0.06679718041
2013	0.9857628215	0.06677335622
2014	0.9860863938	0.06674699717
2015	0.9860863938	0.06670111
2016	0.9860863938	0.06665585189
2017	0.9860863938	0.06662015349
2018	0.9862481799	0.06657123639
2019	0.9860863938	0.06652795213
2020	0.9862481799	0.06650389157
2021	0.9862481799	0.06646427933
2022	0.9860863938	0.06643386352
2023	0.9860863938	0.06640388998
2024	0.9860863938	0.06636628631
2025	0.9860863938	0.06632623171
2026	0.9862481799	0.0662962665
2027	0.9862481799	0.06625383398
2028	0.9862481799	0.06622416085
2029	0.9862481799	0.06619259625
2030	0.9862481799	0.06616458564
2031	0.9862481799	0.06613821931
2032	0.9862481799	0.0660974401
2033	0.9862481799	0.06607662929
2034	0.986409966	0.06604477242
2035	0.986409966	0.06601472521
2036	0.986409966	0.06598536287
2037	0.986409966	0.06594653106
2038	0.986409966	0.065915956
2039	0.986409966	0.06587847952
2040	0.986409966	0.06584725094
2041	0.986409966	0.06582417443
2042	0.986409966	0.06579773
2043	0.986409966	0.06577067506
2044	0.986409966	0.06574581967
2045	0.986409966	0.06571711395
2046	0.986409966	0.06568127353
2047	0.986409966	0.06564709937
2048	0.9862481799	0.06560850039
2049	0.9862481799	0.06557472785
2050	0.9862481799	0.06551187335
2051	0.9862481799	0.06548611361
2052	0.9862481799	0.06544838834
2053	0.9862481799	0.06541123436
2054	0.9862481799	0.06538860539
2055	0.986409966	0.06533767748
2056	0.986409966	0.06532261541
2057	0.9865717521	0.06529744941
2058	0.9865717521	0.06526736185
2059	0.9865717521	0.06523672108
2060	0.9865717521	0.06519009921
2061	0.9865717521	0.06516162554
2062	0.9867335383	0.06510901518
2063	0.9867335383	0.06507278614
2064	0.9867335383	0.06502085833
2065	0.9867335383	0.06497311489
2066	0.9867335383	0.06493046046
2067	0.9867335383	0.06490563075
2068	0.9867335383	0.0648690382
2069	0.9867335383	0.06483478064
2070	0.9867335383	0.06480974903
2071	0.9867335383	0.06478010491
2072	0.9867335383	0.06475693933
2073	0.9867335383	0.06469881038
2074	0.9867335383	0.06467482927
2075	0.9867335383	0.06463750083
2076	0.9867335383	0.06461203611
2077	0.9867335383	0.0645774575
2078	0.9867335383	0.06455593224
2079	0.9867335383	0.0645099994
2080	0.9867335383	0.06447375812
2081	0.9868953244	0.0644391413
2082	0.9868953244	0.0644117665
2083	0.9868953244	0.06439329371
2084	0.9868953244	0.06435619356
2085	0.9868953244	0.06432027567
2086	0.9868953244	0.06429800129
2087	0.9867335383	0.06426617044
2088	0.9867335383	0.06422901481
2089	0.9867335383	0.06418896171
2090	0.9868953244	0.06415157998
2091	0.9868953244	0.06412698327
2092	0.9868953244	0.06410716358
2093	0.9868953244	0.06404638852
2094	0.9868953244	0.06401890592
2095	0.9868953244	0.06397419703
2096	0.9868953244	0.06395255826
2097	0.9868953244	0.06391642811
2098	0.9868953244	0.06388088148
2099	0.9868953244	0.06385726292
2100	0.9868953244	0.06378885849
2101	0.9868953244	0.06376555729
2102	0.9868953244	0.06370695913
2103	0.9868953244	0.06367826803
2104	0.9868953244	0.06365558307
2105	0.9868953244	0.06364276618
2106	0.9868953244	0.0635950056
2107	0.9868953244	0.06357309947
2108	0.9868953244	0.06353443865
2109	0.9868953244	0.06351320665
2110	0.9870571105	0.06348135482
2111	0.9870571105	0.0634688959
2112	0.9870571105	0.06342225083
2113	0.9870571105	0.06337639658
2114	0.9870571105	0.06333643352
2115	0.9870571105	0.06328473817
2116	0.9870571105	0.06325606058
2117	0.9870571105	0.06321979805
2118	0.9870571105	0.06319709275
2119	0.9870571105	0.06315908956
2120	0.9870571105	0.06310738686
2121	0.9870571105	0.0630700657
2122	0.9872188966	0.06304106907
2123	0.9872188966	0.06302017524
2124	0.9872188966	0.06299391263
2125	0.9872188966	0.06295868806
2126	0.9872188966	0.06294204681
2127	0.9872188966	0.0629171582
2128	0.9873806827	0.06288879192
2129	0.9873806827	0.06286468969
2130	0.9873806827	0.06281373823
2131	0.9873806827	0.06279093149
2132	0.9873806827	0.06274886038
2133	0.9873806827	0.06272838857
2134	0.9873806827	0.06269498387
2135	0.9873806827	0.06266286864
2136	0.9873806827	0.06262836283
2137	0.9873806827	0.06259870636
2138	0.9873806827	0.06257458303
2139	0.9873806827	0.06254565051
2140	0.9873806827	0.06249300876
2141	0.9873806827	0.06246204565
2142	0.9873806827	0.06240542257
2143	0.9873806827	0.06234912578
2144	0.9873806827	0.06233015463
2145	0.9873806827	0.06231383288
2146	0.9873806827	0.06228542379
2147	0.9873806827	0.06225285096
2148	0.9873806827	0.06223346605
2149	0.9873806827	0.06220598456
2150	0.9873806827	0.0621761609
2151	0.9873806827	0.06212231956
2152	0.9873806827	0.06208651462
2153	0.9873806827	0.06205290681
2154	0.9875424689	0.06200350392
2155	0.9875424689	0.06197259768
2156	0.9873806827	0.0619458072
2157	0.9873806827	0.06190292665
2158	0.9875424689	0.06186395984
2159	0.9875424689	0.0618378694
2160	0.9875424689	0.0618122199
2161	0.9875424689	0.06179502413
2162	0.987704255	0.0617560933
2163	0.9875424689	0.06171173883
2164	0.9875424689	0.06167664979
2165	0.9875424689	0.06163584934
2166	0.9875424689	0.0616023756
2167	0.987704255	0.06157508563
2168	0.987704255	0.06154868133
2169	0.987704255	0.0615140048
2170	0.987704255	0.06148622236
2171	0.9878660411	0.06144154761
2172	0.9878660411	0.06141526023
2173	0.9878660411	0.06138624315
2174	0.9878660411	0.06135229827
2175	0.9878660411	0.06134039795
2176	0.9878660411	0.06129883809
2177	0.9878660411	0.0612614503
2178	0.9878660411	0.06123922175
2179	0.9878660411	0.06120389337
2180	0.9880278272	0.06115535017
2181	0.9880278272	0.06113616104
2182	0.9880278272	0.0610935818
2183	0.9880278272	0.06104759218
2184	0.9880278272	0.06101343167
2185	0.9880278272	0.06098932306
2186	0.9880278272	0.06097540323
2187	0.9880278272	0.06095809731
2188	0.9880278272	0.06093685209
2189	0.9880278272	0.06090681086
2190	0.9880278272	0.06088057227
2191	0.9880278272	0.06085204404
2192	0.9880278272	0.06081074923
2193	0.9880278272	0.06078591728
2194	0.9880278272	0.06076748985
2195	0.9880278272	0.06074410612
2196	0.9880278272	0.06071779938
2197	0.9880278272	0.0606856548
2198	0.9880278272	0.06064934927
2199	0.9880278272	0.06063008114
2200	0.9880278272	0.06058840606
2201	0.9880278272	0.06057620794
2202	0.9880278272	0.06052868248
2203	0.9881896133	0.060481884
2204	0.9881896133	0.06044973314
2205	0.9881896133	0.06042193723
2206	0.9881896133	0.06038945784
2207	0.9881896133	0.06035980488
2208	0.9881896133	0.06032838057
2209	0.9881896133	0.06030324929
2210	0.9881896133	0.06025740756
2211	0.9881896133	0.06023849291
2212	0.9881896133	0.06018588029
2213	0.9881896133	0.06016011147
2214	0.9881896133	0.06012939042
2215	0.9881896133	0.06010583042
2216	0.9883513994	0.06005953014
2217	0.9883513994	0.06002902164
2218	0.9883513994	0.05999619014
2219	0.9883513994	0.05996585829
2220	0.9883513994	0.05994724747
2221	0.9883513994	0.05991668283
2222	0.9883513994	0.05988996348
2223	0.9883513994	0.05985914952
2224	0.9883513994	0.05983213099
2225	0.9883513994	0.05980910323
2226	0.9883513994	0.05978156195
2227	0.9883513994	0.05974188215
2228	0.9883513994	0.05971566899
2229	0.9883513994	0.05968333766
2230	0.9883513994	0.05965149026
2231	0.9883513994	0.05962017096
2232	0.9883513994	0.05958631296
2233	0.9883513994	0.0595617083
2234	0.9883513994	0.05951699889
2235	0.9883513994	0.05948856854
2236	0.9885131856	0.05943982243
2237	0.9885131856	0.05941367897
2238	0.9886749717	0.05937441325
2239	0.9886749717	0.05935461952
2240	0.9886749717	0.05933552148
2241	0.9886749717	0.05932189777
2242	0.9886749717	0.05927144523
2243	0.9888367578	0.05924210502
2244	0.9888367578	0.05920457556
2245	0.9886749717	0.05915887387
2246	0.9886749717	0.05910796389
2247	0.9886749717	0.05907494585
2248	0.9886749717	0.05904242223
2249	0.9888367578	0.05901615294
2250	0.9888367578	0.05896782903
2251	0.9888367578	0.05892877144
2252	0.9888367578	0.05890571185
2253	0.9888367578	0.05888000404
2254	0.9888367578	0.05884869436
2255	0.9888367578	0.05882489281
2256	0.9888367578	0.05878750785
2257	0.9886749717	0.05876974992
2258	0.9886749717	0.05873507608
2259	0.9886749717	0.05869810857
2260	0.9886749717	0.05867403749
2261	0.9886749717	0.05863848539
2262	0.9886749717	0.05861439265
2263	0.9886749717	0.05858228998
2264	0.9886749717	0.05854295968
2265	0.9886749717	0.05850010069
2266	0.9886749717	0.05845937726
2267	0.9886749717	0.05842945342
2268	0.9886749717	0.05841363215
2269	0.9886749717	0.05839161117
2270	0.9886749717	0.05837075306
2271	0.9886749717	0.05833297119
2272	0.9888367578	0.0583054679
2273	0.9888367578	0.05828410741
2274	0.9888367578	0.05826035758
2275	0.9888367578	0.0582291563
2276	0.9888367578	0.0581961574
2277	0.9888367578	0.05817955141
2278	0.9888367578	0.05814342465
2279	0.9888367578	0.05811666226
2280	0.9888367578	0.058076387
2281	0.9888367578	0.05804849337
2282	0.9888367578	0.05801874392
2283	0.9888367578	0.05798996553
2284	0.9888367578	0.05796755368
2285	0.9888367578	0.05794833834
2286	0.9888367578	0.0579116192
2287	0.9888367578	0.05787864001
2288	0.9888367578	0.05784555118
2289	0.9889985439	0.05782401236
2290	0.9888367578	0.05779384729
2291	0.9889985439	0.05777172375
2292	0.9889985439	0.05773823523
2293	0.9889985439	0.05771396116
2294	0.98916033	0.05769239933
2295	0.98916033	0.05767323875
2296	0.98916033	0.05765477171
2297	0.98916033	0.05762270113
2298	0.98916033	0.05759720255
2299	0.98916033	0.05756477186
2300	0.98916033	0.05753386345
2301	0.98916033	0.05750088018
2302	0.98916033	0.05747781783
2303	0.98916033	0.05745241236
2304	0.98916033	0.05743067485
2305	0.98916033	0.05740131984
2306	0.98916033	0.05737885059
2307	0.98916033	0.05733865162
2308	0.98916033	0.05729880202
2309	0.98916033	0.05728030544
2310	0.98916033	0.05726017243
2311	0.98916033	0.05722758111
2312	0.98916033	0.05721137865
2313	0.98916033	0.05716978774
2314	0.98916033	0.05714031479
2315	0.98916033	0.05710752901
2316	0.98916033	0.05708586689
2317	0.98916033	0.0570468361
2318	0.98916033	0.05702318774
2319	0.98916033	0.05699310407
2320	0.98916033	0.05696815497
2321	0.98916033	0.05694773289
2322	0.98916033	0.05692027901
2323	0.98916033	0.05690260746
2324	0.98916033	0.05687399368
2325	0.98916033	0.05685384712
2326	0.98916033	0.05682998087
2327	0.98916033	0.05676963628
2328	0.98916033	0.05675230196
2329	0.98916033	0.05672728416
2330	0.98916033	0.05668066073
2331	0.98916033	0.05665614201
2332	0.98916033	0.05662462527
2333	0.98916033	0.05659090815
2334	0.98916033	0.05656906561
2335	0.98916033	0.05652725066
2336	0.98916033	0.05649261378
2337	0.98916033	0.05645971283
2338	0.98916033	0.05642897782
2339	0.98916033	0.05640223917
2340	0.98916033	0.05637797668
2341	0.98916033	0.05634627288
2342	0.98916033	0.05632959948
2343	0.98916033	0.05631211085
2344	0.98916033	0.05628949463
2345	0.98916033	0.05627052717
2346	0.98916033	0.05622646333
2347	0.9893221162	0.056201369
2348	0.9893221162	0.05617575652
2349	0.9893221162	0.05614816625
2350	0.9893221162	0.05611025529
2351	0.9893221162	0.05608005784
2352	0.9893221162	0.05605654236
2353	0.9893221162	0.05600711394
2354	0.9893221162	0.05597856748
2355	0.9893221162	0.05595691218
2356	0.9893221162	0.05593750813
2357	0.9893221162	0.05590676915
2358	0.9893221162	0.05589051411
2359	0.9893221162	0.055874545
2360	0.9893221162	0.05584476238
2361	0.9893221162	0.05580369588
2362	0.9893221162	0.05577259573
2363	0.9893221162	0.05573614836
2364	0.9893221162	0.055710401
2365	0.9893221162	0.05569139774
2366	0.9893221162	0.05565832252
2367	0.9893221162	0.05562568785
