iter	MAE	RMSE
1672	0.009453918632	0.0136857053
1673	0.009444885616	0.01367210512
1674	0.009442742432	0.01367001689
1675	0.009433653463	0.01365968949
1676	0.009430111755	0.01365257292
1677	0.009415803475	0.01363692151
1678	0.009400086575	0.01362374231
1679	0.009394431613	0.01361926153
1680	0.009382628516	0.01361210258
1681	0.009381583005	0.01359833485
1682	0.00937247409	0.01358063157
1683	0.009359839749	0.01355610094
1684	0.009343917421	0.01352775903
1685	0.009339215003	0.01352159538
1686	0.009335977582	0.01351888524
1687	0.009324447829	0.01350320916
1688	0.009314847154	0.01349274685
1689	0.009312033255	0.01349024697
1690	0.00929565692	0.01346199304
1691	0.009280050626	0.01343721004
1692	0.009266719374	0.01342262524
1693	0.009260869415	0.01341527325
1694	0.009255415332	0.01340672605
1695	0.009251007236	0.01339337554
1696	0.009246175899	0.01338813981
1697	0.009236887198	0.01337372814
1698	0.00922296434	0.01335533257
1699	0.009200937192	0.01329768166
1700	0.009191172523	0.01328624772
1701	0.009172468619	0.01326026904
1702	0.009162439958	0.01323294723
1703	0.009145593876	0.01319784294
1704	0.009138321566	0.01319309282
1705	0.009133435626	0.01318269164
1706	0.009125817248	0.01317472282
1707	0.009106838708	0.01315748859
1708	0.009073395311	0.0131207018
1709	0.00906136068	0.01310611451
1710	0.009052017317	0.01309914129
1711	0.009046682971	0.01309352953
1712	0.009035562701	0.01308173106
1713	0.009013786914	0.01305859612
1714	0.009007778741	0.01305083255
1715	0.008992139109	0.01303519074
1716	0.00898749426	0.01302788909
1717	0.008959835793	0.01300138722
1718	0.008935508186	0.01297627114
1719	0.008933460681	0.01297456327
1720	0.008926727623	0.01296717874
1721	0.008918173073	0.01295823505
1722	0.008900737326	0.01293514664
1723	0.008897834542	0.01293173213
1724	0.008891574087	0.01292754146
1725	0.008862108466	0.01288930849
1726	0.008852719803	0.01287316743
1727	0.008843192504	0.01286017658
1728	0.00882416923	0.01283805396
1729	0.008815403086	0.0128278929
1730	0.008804857021	0.01281069935
1731	0.0087887619	0.01279536952
1732	0.008789410999	0.01279389299
1733	0.008778712903	0.01278026196
1734	0.00875836383	0.01275948687
1735	0.0087454885	0.01273960027
1736	0.008738916772	0.01273224157
1737	0.008720741789	0.0127075486
1738	0.008704624246	0.01268395391
1739	0.0086930842	0.01266861104
1740	0.008680393834	0.01264754603
1741	0.008657732556	0.01261533085
1742	0.008635305729	0.01258635676
1743	0.008632135763	0.01258260507
1744	0.008624788658	0.01257331666
1745	0.008612556222	0.01256052535
1746	0.008607407924	0.01255787073
1747	0.008597406067	0.01253645755
1748	0.008587847459	0.01252089954
1749	0.0085758067	0.01250832544
1750	0.008571632417	0.01250057562
1751	0.00855703376	0.01248606722
1752	0.008551818131	0.01247906067
1753	0.008534056854	0.01245314941
1754	0.008520166964	0.0124281015
1755	0.008514038344	0.01241846813
1756	0.008506583028	0.01240956773
1757	0.008504552362	0.01240823397
1758	0.008496890258	0.01239684917
1759	0.00849215334	0.01238507986
1760	0.008490422186	0.01238312735
1761	0.008489921034	0.01238295384
1762	0.008481480209	0.01237031088
1763	0.008477186835	0.01236545649
1764	0.008468620986	0.01235679533
1765	0.008459430074	0.01234948066
1766	0.008455777934	0.01234412973
1767	0.008434608765	0.01231612925
1768	0.008425520652	0.01230346389
1769	0.008422292033	0.01230095163
1770	0.008401180235	0.01226968166
1771	0.008390787358	0.01224930577
1772	0.008383521353	0.01224255338
1773	0.008369377231	0.01222935912
1774	0.008361278554	0.01221638791
1775	0.008358902299	0.01221435973
1776	0.008348055028	0.01220191457
1777	0.008344452691	0.01219681601
1778	0.008336743397	0.01218438203
1779	0.008311583838	0.01215663313
1780	0.008309095341	0.01215566019
1781	0.008297341118	0.01213377293
1782	0.008294729996	0.01213162421
1783	0.008288560267	0.01212610701
1784	0.008281660828	0.0121214144
1785	0.008274095278	0.01211650734
1786	0.008266034664	0.01210505802
1787	0.008261788903	0.01210158394
1788	0.008240792826	0.01206491697
1789	0.00823713642	0.01206030059
1790	0.008232119002	0.01205279472
1791	0.008234696987	0.01204552143
1792	0.008231126144	0.01204105555
1793	0.008226809961	0.0120359219
1794	0.008212604289	0.01201837072
1795	0.008199234183	0.0119966399
1796	0.008177158448	0.01197056933
1797	0.008163995665	0.01195807901
1798	0.008148835848	0.01193643461
1799	0.00814552438	0.01193190544
1800	0.008139740628	0.01192294821
1801	0.008134643379	0.01191604064
1802	0.008130688978	0.01191453433
1803	0.008120607212	0.01189555428
1804	0.008110198946	0.01188632723
1805	0.008092718221	0.01186674417
1806	0.008083353075	0.01185621573
1807	0.008072061374	0.01184394828
1808	0.008066298252	0.01183987697
1809	0.008061696407	0.01183688291
1810	0.008057897727	0.01183282645
1811	0.008053456133	0.01182023911
1812	0.008049212147	0.01181786235
1813	0.008047258327	0.01181626143
1814	0.008039106223	0.01179934728
1815	0.008035586549	0.01179417426
1816	0.008034345999	0.01179301874
1817	0.008030728604	0.01178740503
1818	0.008020626517	0.01176902911
1819	0.008007730307	0.01175681592
1820	0.008003785333	0.0117497773
1821	0.007992180821	0.01173190316
1822	0.007987057803	0.0117274804
1823	0.007981169216	0.01171944126
1824	0.00797181247	0.01170978755
1825	0.007958716136	0.01169784282
1826	0.007952589244	0.01169076678
1827	0.00794033176	0.01167261646
1828	0.007927570711	0.01165118785
1829	0.007905707888	0.01162426248
1830	0.007903594168	0.0116210406
1831	0.007896697241	0.01160890969
1832	0.007892946497	0.0115987387
1833	0.007889731668	0.0115966242
1834	0.007873632311	0.01158263801
1835	0.007859362902	0.0115550767
1836	0.007851653569	0.01153666617
1837	0.007849399267	0.01152645333
1838	0.007846632977	0.01152439184
1839	0.007838178925	0.01151524795
1840	0.007823951514	0.01150376936
1841	0.007819112553	0.01149583379
1842	0.007815118884	0.01149106779
1843	0.00780901133	0.01148661373
1844	0.007804346893	0.01148037874
1845	0.007800447655	0.01147575479
1846	0.007796987818	0.01147123975
1847	0.007791234175	0.01145990962
1848	0.007787990159	0.01145568849
1849	0.00778327878	0.01145096837
1850	0.007776700383	0.01143284625
1851	0.007771338339	0.01142864596
1852	0.007764407328	0.01142222009
1853	0.00775890196	0.01141667283
1854	0.007750812079	0.01140923007
1855	0.007738385013	0.01139732074
1856	0.007726437437	0.01138703544
1857	0.007719173645	0.01137604062
1858	0.007719645465	0.01137548349
1859	0.007718557208	0.01137404218
1860	0.007711746479	0.01136776942
1861	0.007707155875	0.01136423471
1862	0.007704742568	0.01136210415
1863	0.007689814641	0.01133452297
1864	0.007686184647	0.01133018366
1865	0.007684145945	0.0113263869
1866	0.007681247808	0.01132395319
1867	0.007678065193	0.0113208233
1868	0.007666522717	0.01131136586
1869	0.007665498024	0.01130034238
1870	0.007663453938	0.01129097013
1871	0.007659418983	0.01128861889
1872	0.007653491454	0.01128205472
1873	0.007640193439	0.01126987055
1874	0.007635561292	0.01126238218
1875	0.007624271864	0.01125175325
1876	0.007618604812	0.01124447383
1877	0.00761574355	0.01124259118
1878	0.007604343511	0.01123332073
1879	0.007600125978	0.01123108721
1880	0.007592423929	0.01121631185
1881	0.007580538816	0.01120788995
1882	0.007572749723	0.01120240112
1883	0.007566850258	0.01119758424
1884	0.0075627306	0.01119241171
1885	0.007559619674	0.01118991311
1886	0.007560390211	0.01118965877
1887	0.007555827001	0.01118739547
1888	0.007550469827	0.01118362377
1889	0.007543141444	0.01117369327
1890	0.007540543774	0.01116134169
1891	0.007540207148	0.01116114326
1892	0.007535921585	0.01115676051
1893	0.007520326755	0.01112599544
1894	0.007510234661	0.01111220673
1895	0.007488293134	0.01108460005
1896	0.007478324173	0.01107554614
1897	0.007473004887	0.0110665926
1898	0.007460450593	0.01105539676
1899	0.007457545929	0.01105195037
1900	0.007451972075	0.01104549909
1901	0.007438470804	0.0110244503
1902	0.007433098202	0.0110194646
1903	0.007433794508	0.0110128084
1904	0.007427141125	0.01100758275
1905	0.007424477615	0.01100586975
1906	0.007420862088	0.01100282999
1907	0.007417016382	0.01099963155
1908	0.007412088562	0.01099274843
1909	0.007397704457	0.01096987324
1910	0.007395798663	0.01096476146
1911	0.00739398651	0.01095485848
1912	0.007384923858	0.01094530909
1913	0.007378080542	0.01093854972
1914	0.007366638455	0.01091628274
1915	0.007362643201	0.01090748582
1916	0.00735942587	0.01090468245
1917	0.007348040852	0.01089139542
1918	0.007329727284	0.01086634248
1919	0.007329178838	0.01086626246
1920	0.007326691193	0.01086545868
1921	0.007323764611	0.01086399364
1922	0.007302608335	0.01083668571
1923	0.007298676732	0.01083130201
1924	0.007294200837	0.01082981777
1925	0.007287524192	0.01082463599
1926	0.007257257841	0.01078054656
1927	0.007250118449	0.01077709067
1928	0.007237251747	0.01075501037
1929	0.00723535178	0.01074563738
1930	0.007223712844	0.01072960831
1931	0.007222760197	0.0107283531
1932	0.007218822589	0.01072217241
1933	0.00721245121	0.01071745039
1934	0.00721003801	0.01071639014
1935	0.007208967736	0.01071438666
1936	0.00720596299	0.01070390378
1937	0.007190529331	0.01068545299
1938	0.007182252328	0.01067243848
1939	0.007177590209	0.01066692191
1940	0.007169152896	0.01065921897
1941	0.007167500222	0.01065728971
1942	0.00716447084	0.01065602652
1943	0.007159658959	0.01065296111
1944	0.007147710724	0.01063286823
1945	0.007141257242	0.01062867454
1946	0.007133080571	0.01062258324
1947	0.00712927013	0.01061511071
1948	0.007123464688	0.01060599699
1949	0.007117607813	0.01060121009
1950	0.007112111219	0.01059692758
1951	0.007098256783	0.01056998202
1952	0.007091815273	0.01055636263
1953	0.007082869277	0.0105500846
1954	0.007075307421	0.01054473127
1955	0.00707105845	0.01053912511
1956	0.007060763358	0.01052863157
1957	0.007057676332	0.01052414431
1958	0.00704961466	0.01051177396
1959	0.007039572806	0.01049655064
1960	0.007033749257	0.01049321851
1961	0.007030170153	0.01049175352
1962	0.007024485763	0.01048227402
1963	0.007016751144	0.01047571269
1964	0.00699028952	0.01042998817
1965	0.006983079578	0.01042430406
1966	0.00696938257	0.0104063428
1967	0.006963882384	0.01039953371
1968	0.006963015742	0.0103934314
1969	0.006951658104	0.01037186246
1970	0.006949164111	0.01035364628
1971	0.006944533829	0.0103518818
1972	0.006932022747	0.01033171819
1973	0.006925306758	0.01032372817
1974	0.006907565327	0.01030370038
1975	0.006902200249	0.01029966061
1976	0.006894179098	0.010285741
1977	0.006891384437	0.01028405643
1978	0.006878986953	0.01027341924
1979	0.006874423869	0.01026955557
1980	0.006858798045	0.01024716226
1981	0.006855585515	0.01024466833
1982	0.006849932313	0.01023575005
1983	0.006846316824	0.010222203
1984	0.006835683359	0.01021274287
1985	0.006832387185	0.01021010619
1986	0.006826873225	0.01019970021
1987	0.006822329815	0.01019435104
1988	0.006819437854	0.0101877676
1989	0.006816691185	0.01018160417
1990	0.006814754008	0.01018093146
1991	0.006808495145	0.01017256691
1992	0.006805191181	0.01016757275
1993	0.00680151838	0.01016226292
1994	0.00679408065	0.01014875276
1995	0.006789561505	0.01014429002
1996	0.006786477223	0.01014329552
1997	0.00677558727	0.01013259022
1998	0.006769831477	0.01012667361
1999	0.006767262257	0.01012390127
2000	0.00675198601	0.01010520826
2001	0.006745898956	0.01009823633
2002	0.006734344659	0.01008512791
2003	0.006731917389	0.0100772757
2004	0.006721354031	0.01006426387
2005	0.00670990792	0.01004737248
2006	0.00670433023	0.01004384961
2007	0.006698405269	0.0100373012
2008	0.006694558911	0.01003387269
2009	0.006694348516	0.01003321537
2010	0.006692496896	0.01002965122
2011	0.006688465103	0.01002063281
2012	0.006687672432	0.01002016916
2013	0.006682005369	0.0100157468
2014	0.006676907993	0.01000847925
2015	0.006669871917	0.01000092663
2016	0.006668308943	0.009991105365
2017	0.006662359093	0.009987374203
2018	0.00664002767	0.009960277923
2019	0.006627362791	0.00993965588
2020	0.006620029931	0.009931949359
2021	0.006622106744	0.009927285203
2022	0.006615276508	0.009915760873
2023	0.006610082781	0.009907449853
2024	0.006591657887	0.00989480991
2025	0.006561238925	0.00986184625
2026	0.006553815469	0.009851327536
2027	0.006546572725	0.00984151893
2028	0.006538887931	0.009833441932
2029	0.006536900153	0.00982327694
2030	0.006531016792	0.00981330432
2031	0.006525553479	0.009803420674
2032	0.0065237652	0.009801782322
2033	0.00651338951	0.009786642239
2034	0.006507675711	0.009780156919
2035	0.006496321811	0.009769563036
2036	0.006487715222	0.009760395521
2037	0.006466145763	0.00973421189
2038	0.00646485743	0.009732672503
2039	0.00645847293	0.009725237289
2040	0.006453954256	0.009718903533
2041	0.006443258305	0.009707186221
2042	0.006435509256	0.009697834068
2043	0.006430043706	0.009694436766
2044	0.00642509521	0.00969129881
2045	0.006422977067	0.009687213702
2046	0.006416506156	0.009678786587
2047	0.006410615373	0.009676223611
2048	0.006409740581	0.009674428157
2049	0.006405182863	0.009670932715
2050	0.006400991383	0.00966649549
2051	0.006394704559	0.009661479985
2052	0.006391186391	0.009648310893
2053	0.006384895234	0.009643312495
2054	0.006381857028	0.009636258604
2055	0.006377773938	0.009630349796
2056	0.006374400619	0.009628033355
2057	0.006370073707	0.009623531905
2058	0.006360321089	0.009608112146
2059	0.006359393255	0.009607662392
2060	0.006349872162	0.009589757235
2061	0.006345784893	0.009586602964
2062	0.006331376454	0.009569535302
2063	0.006321235529	0.009555547031
2064	0.006317813833	0.009549409046
2065	0.006302538896	0.009523129656
2066	0.006298645751	0.0095208413
2067	0.006295897858	0.009514398463
2068	0.006292013313	0.009508980281
2069	0.006284449652	0.009497765662
2070	0.006280622318	0.009495249031
2071	0.006267859359	0.00947694297
2072	0.006262425483	0.009467050063
2073	0.006259950485	0.009459475555
2074	0.006256885842	0.0094551289
2075	0.006250585191	0.009450026652
2076	0.006247395991	0.009447365689
2077	0.006241864753	0.009441400108
2078	0.006230987818	0.009423802733
2079	0.006228146179	0.009418731208
2080	0.006220596515	0.009405289246
2081	0.006213544018	0.009398770957
2082	0.0062105301	0.009390126767
2083	0.00620642874	0.009388107951
2084	0.006203084584	0.009385946527
2085	0.006199542457	0.009381601163
2086	0.006195474528	0.009378077547
2087	0.006188892223	0.009369430267
2088	0.00618573304	0.009357475609
2089	0.006181458017	0.009353215266
2090	0.006178084571	0.009349993711
2091	0.006170835906	0.009341823077
2092	0.006168276626	0.009337318986
2093	0.006161682725	0.009331694713
2094	0.006161360931	0.009328335675
2095	0.006152400659	0.00931162531
2096	0.006145891537	0.009305601925
2097	0.006136382523	0.009299453039
2098	0.006136553502	0.00929035983
2099	0.006134005893	0.009278919185
2100	0.006129050528	0.009274703737
2101	0.006124957239	0.009272261256
2102	0.006116763328	0.009265331403
2103	0.00611491869	0.009264238322
2104	0.006107466497	0.009256175928
2105	0.006094406449	0.009238326785
2106	0.006092623282	0.009237271189
2107	0.006087081059	0.009229306501
2108	0.006085333801	0.009228288511
2109	0.006076306594	0.009216371262
2110	0.006067218846	0.009206162789
2111	0.006064101025	0.009202904222
2112	0.006061138432	0.009197287095
2113	0.006058369627	0.009192462717
2114	0.006040798828	0.009173758217
2115	0.006043067349	0.009167866658
2116	0.006036784044	0.009160742285
2117	0.006035709202	0.009159268663
2118	0.00602885977	0.00915310421
2119	0.006019879386	0.009133443413
2120	0.006019924844	0.009132909572
2121	0.006016705422	0.009129659578
2122	0.006015836516	0.009127784192
2123	0.006010633282	0.009119422148
2124	0.006007385403	0.009113674236
2125	0.006003093986	0.009107533286
2126	0.005995879111	0.00910103408
2127	0.005987478195	0.009087632774
2128	0.005984391718	0.009086043658
2129	0.00598257417	0.009085101405
2130	0.005971054521	0.009060529541
2131	0.005966915739	0.009056355818
2132	0.005958273312	0.009043357212
2133	0.005952762866	0.009029808525
2134	0.005948872893	0.009023884974
2135	0.005944972126	0.009022244291
2136	0.005942293225	0.009021159097
2137	0.005933625696	0.009014679103
2138	0.00592837166	0.009004040481
2139	0.005905181672	0.008976232665
2140	0.005891589697	0.008956594189
2141	0.005887440436	0.008950576703
2142	0.00588298929	0.008948119049
2143	0.005884408591	0.008947014864
2144	0.005871016163	0.00892213898
2145	0.005868168706	0.008917736164
2146	0.005860644336	0.008903068044
2147	0.005853520244	0.008896208038
2148	0.005851036108	0.008893598274
2149	0.005845171015	0.008881054187
2150	0.005834640745	0.008861100573
2151	0.005826665379	0.008853087945
2152	0.005818593504	0.008844786521
2153	0.005811633888	0.008834121955
2154	0.005809721434	0.008831716418
2155	0.00579888121	0.008820023147
2156	0.005788178684	0.008803761073
2157	0.005782498185	0.008799203839
2158	0.005780433405	0.008791452895
2159	0.005772395485	0.008778958929
2160	0.005771294922	0.008775177059
2161	0.005764194186	0.008760170351
2162	0.005761928746	0.008757079121
2163	0.005758405963	0.008749346287
2164	0.005735818469	0.008703212124
2165	0.005729415192	0.008699187421
2166	0.005724137483	0.008694571491
2167	0.00572138346	0.008689289205
2168	0.005714952139	0.008673836327
2169	0.005712654444	0.008664721394
2170	0.005706315114	0.008656461483
2171	0.005702383198	0.008653044705
2172	0.005691612601	0.008645379158
2173	0.005683297895	0.00863330473
2174	0.005671124285	0.00861669271
2175	0.005665899573	0.008610533182
2176	0.005662121339	0.008607699017
2177	0.005657936428	0.00860394258
2178	0.005657830461	0.008603090624
2179	0.005650807203	0.008590358812
2180	0.005640286486	0.00858032071
2181	0.005636797486	0.008577890764
2182	0.005636883669	0.008577539351
2183	0.005636157427	0.008574668006
2184	0.005632065662	0.008572723358
2185	0.00562112078	0.008562535928
2186	0.005611414309	0.008552507754
2187	0.005603825442	0.008541180993
2188	0.005603909907	0.008534102618
2189	0.005594967921	0.008521064562
2190	0.005583498625	0.008496111863
2191	0.005579938546	0.008492044467
2192	0.005574932079	0.008487562662
2193	0.005568685397	0.008479378642
2194	0.005567836203	0.008478919843
2195	0.005563911539	0.008473390131
2196	0.005559077885	0.008466584597
2197	0.005555820452	0.008461780677
2198	0.005554006148	0.008460280487
2199	0.005546967589	0.008453310102
2200	0.0055470024	0.008446728232
2201	0.005544769057	0.008445920803
2202	0.00553783948	0.008436690698
2203	0.005534634407	0.008435323486
2204	0.005532748091	0.008433747283
2205	0.005524807941	0.008427193163
2206	0.005520955448	0.008423902961
2207	0.005511453428	0.00841051876
2208	0.005498363726	0.008385346254
2209	0.005494254695	0.00837975189
2210	0.005484640891	0.008361187155
2211	0.005478997719	0.008355666166
2212	0.005459551027	0.008333477704
2213	0.005456060603	0.008331716069
2214	0.005452104431	0.008328670625
2215	0.005444835363	0.008319765499
2216	0.005441938955	0.008314516856
2217	0.005437413821	0.008309375922
2218	0.005434602453	0.008305846797
2219	0.00543337123	0.008305174874
2220	0.005425677251	0.008288681817
2221	0.005421829202	0.008285946258
2222	0.00541840472	0.008282672636
2223	0.00541449191	0.008277302803
2224	0.005412935537	0.008275553534
2225	0.005410995181	0.008265265795
2226	0.005408891999	0.008263450807
2227	0.005406713804	0.008262165839
2228	0.00540407736	0.008261005414
2229	0.005388132636	0.008231971883
2230	0.005384172442	0.008227959935
2231	0.005378788233	0.008215799258
2232	0.005377131264	0.008214806466
2233	0.005373585174	0.008211717897
2234	0.005373147741	0.008210435911
2235	0.005370042292	0.00820582073
2236	0.005363402951	0.00820081252
2237	0.005356120765	0.008186527379
2238	0.005353093186	0.008172888363
2239	0.005353506046	0.008167514199
2240	0.005353884513	0.008162527665
2241	0.005342536183	0.008151396157
2242	0.005332822968	0.008128254674
2243	0.00533014135	0.008122396984
2244	0.00532711333	0.008118008219
2245	0.005323384219	0.008112628732
2246	0.005314416112	0.008105963149
2247	0.005311780174	0.008094211875
2248	0.005311459146	0.008090547516
2249	0.005311809292	0.00808596968
2250	0.005306152134	0.008081836707
2251	0.005302336314	0.008079796809
2252	0.005295562204	0.008075251979
2253	0.005292074764	0.008070650356
2254	0.005282898849	0.008056931909
2255	0.00526987521	0.008044082354
2256	0.005267773992	0.00804298465
2257	0.005263410074	0.008040120711
2258	0.005257087341	0.008035731806
2259	0.005248274264	0.008021584
2260	0.005244202701	0.008019066693
2261	0.005242538915	0.008016943195
2262	0.005242040165	0.008015380265
2263	0.005235790881	0.008005825871
2264	0.005233274721	0.008001822951
2265	0.005228821015	0.007998498614
2266	0.005225916292	0.00799540278
2267	0.005221341243	0.007991839653
2268	0.005209784886	0.007974379062
2269	0.005206441243	0.007971030787
2270	0.005199633608	0.007962493171
2271	0.005196644124	0.00795733075
2272	0.005196127167	0.007956761611
2273	0.005194289465	0.007955838727
2274	0.005187472249	0.007948812967
2275	0.00518586836	0.007946169765
2276	0.005184755688	0.007943253087
2277	0.005171202337	0.007923269234
2278	0.005165897852	0.007919267521
2279	0.005163827741	0.007915043371
2280	0.005161334236	0.007910584398
2281	0.005157017143	0.00790456499
2282	0.005154857418	0.007899054687
2283	0.005153048332	0.00789779389
2284	0.005153495184	0.007895001754
2285	0.005147392527	0.007886402059
2286	0.005137381131	0.007874303119
2287	0.005127854154	0.007852604367
2288	0.005123927284	0.007849127208
2289	0.00510692973	0.007822211352
2290	0.005105222931	0.007818897867
2291	0.005091369865	0.007804186802
2292	0.005079022936	0.007786190731
2293	0.005069596968	0.007770089474
2294	0.005067943043	0.007766885789
2295	0.005063181299	0.007760432604
2296	0.005062534341	0.00775846359
2297	0.005062293924	0.007756266579
2298	0.005060866444	0.007754933225
2299	0.005054017825	0.007746015193
2300	0.005052311004	0.007744711232
2301	0.005049260259	0.007740709514
2302	0.005047392249	0.007738763284
2303	0.005044350405	0.007736557813
2304	0.005040072237	0.007733043448
2305	0.005037682104	0.007731888883
2306	0.0050346259	0.007727815575
2307	0.005032347767	0.007726247621
2308	0.005024154225	0.007709216954
2309	0.005016149766	0.007699852261
2310	0.005011918433	0.007692711885
2311	0.005008075787	0.007688210605
2312	0.005000667673	0.0076717518
2313	0.00500057401	0.007670186998
2314	0.004998581205	0.007666596204
2315	0.004989925854	0.007657618739
2316	0.004982847364	0.007650250431
2317	0.0049825395	0.007648168992
2318	0.004979744189	0.007646071559
2319	0.004971372454	0.007631727994
2320	0.004970495073	0.007631102407
2321	0.004958157694	0.007611066887
2322	0.004954295855	0.007605094032
2323	0.004932003264	0.007572236772
2324	0.004927082995	0.00756846219
2325	0.004923613979	0.007561617316
2326	0.004919909599	0.00755653276
2327	0.004917532707	0.007550327365
2328	0.004913844991	0.007534376629
2329	0.004913035339	0.007532483771
2330	0.004911940891	0.0075313315
2331	0.004910161521	0.007527074943
2332	0.004907481564	0.007525023493
2333	0.004905624177	0.007523362237
2334	0.004901665353	0.007516292853
2335	0.004901367638	0.007516040569
2336	0.00489851117	0.007512660227
2337	0.004896602402	0.007511324172
2338	0.004887161959	0.007499564512
2339	0.0048818516	0.007496019196
2340	0.004878706681	0.007486802097
2341	0.004878536033	0.00748035286
2342	0.004874687742	0.007478009799
2343	0.00486949745	0.00747522215
2344	0.004866541171	0.00747072299
2345	0.004863516066	0.00746650571
2346	0.004853168412	0.007451803214
2347	0.004848092856	0.007446246969
2348	0.004843067418	0.007440439646
2349	0.004838432082	0.007436200767
2350	0.004837749519	0.007435603672
2351	0.00483318041	0.007432068384
2352	0.004831955026	0.007430794928
2353	0.004829349215	0.007429308376
2354	0.004813380589	0.007413021666
2355	0.004806386549	0.007394958441
2356	0.004803955186	0.007389393493
2357	0.004802420612	0.00738854668
2358	0.004800688093	0.007387373637
2359	0.004797943809	0.007384110226
2360	0.004796873591	0.007383241695
2361	0.004793262396	0.007379993998
2362	0.004792798576	0.007379131359
2363	0.004790746167	0.007376007523
2364	0.004785944987	0.007372660566
2365	0.004784122991	0.007370359499
2366	0.004780447744	0.007363366597
2367	0.004777692167	0.007361116664
2368	0.004774009739	0.007357447057
2369	0.004768566479	0.007351385242
2370	0.0047630673	0.007340397358
2371	0.004758731728	0.007336380909
2372	0.004755010898	0.007334164209
2373	0.004750898066	0.00733200536
2374	0.004749144911	0.007325544016
2375	0.004747269465	0.007324508173
2376	0.004744539889	0.007322551764
2377	0.004741843456	0.007319602138
2378	0.004741185007	0.007319146399
2379	0.004739976644	0.007318735149
2380	0.004738221246	0.007317037396
2381	0.004734243643	0.007313800056
2382	0.00472377939	0.007290180013
2383	0.004715659509	0.007279025189
2384	0.004703405487	0.007259959116
2385	0.004696227625	0.007251920496
2386	0.004696156485	0.007251655183
2387	0.004687539744	0.00724370499
2388	0.004685220583	0.0072421849
2389	0.004685666707	0.00724128351
2390	0.004682127647	0.007237333935
2391	0.004674572419	0.007229314197
2392	0.004672188498	0.007227912253
2393	0.004667020967	0.007218319393
2394	0.004663215226	0.007215336626
2395	0.00465981155	0.007213915198
2396	0.004657160452	0.007212357394
2397	0.004653842729	0.007209214328
2398	0.00464976866	0.007205785749
2399	0.004646964419	0.007200797421
2400	0.004645132567	0.007198367834
2401	0.004642314092	0.007195955691
2402	0.004641884465	0.007195513247
2403	0.004640727594	0.007189273817
2404	0.004640417731	0.007188017188
2405	0.004623461202	0.007161657512
2406	0.004622516877	0.007160113665
2407	0.004621711154	0.007159715599
2408	0.00462124458	0.007159068587
2409	0.004619114439	0.0071566998
2410	0.00461195221	0.00714980772
2411	0.004609914022	0.007145603261
2412	0.004604727145	0.007139376047
2413	0.004600843701	0.007131977274
2414	0.004596115958	0.007124228277
2415	0.004592960607	0.007118748103
2416	0.00459030001	0.007116171201
2417	0.004584578517	0.007107871539
2418	0.004583431821	0.007106831922
2419	0.004580913308	0.007094141143
2420	0.004579131234	0.007093233835
2421	0.004576718433	0.007091557646
2422	0.004571355946	0.007081199557
2423	0.004564450716	0.007069019649
2424	0.004562187931	0.007066701411
2425	0.004562979894	0.007063637552
2426	0.00456201877	0.007059697107
2427	0.004559838702	0.007057508409
2428	0.004546609056	0.007032652608
2429	0.00454468276	0.007027495685
2430	0.004534136671	0.007013905833
2431	0.004529377318	0.007009063485
2432	0.004526320996	0.007005286139
2433	0.004524562825	0.007003325363
2434	0.004521261044	0.00699837943
2435	0.004509449907	0.006986502783
2436	0.004508139593	0.00698183492
2437	0.004501909403	0.006971081823
2438	0.004490414434	0.00695555472
2439	0.004488381111	0.006954712139
2440	0.004482675278	0.006945810618
2441	0.004481761801	0.006944648523
2442	0.004479299825	0.00694305015
2443	0.004476788556	0.006939577584
2444	0.004476633629	0.006938513653
2445	0.00447577362	0.006937859197
2446	0.004474007908	0.006935679886
2447	0.004472418889	0.006932747168
2448	0.004468322734	0.006928315264
2449	0.004458852765	0.006909561563
2450	0.004457236179	0.006906492694
2451	0.00445421215	0.006901790221
2452	0.004450979649	0.00689906931
2453	0.004444549629	0.006888735475
2454	0.00443605291	0.00687254755
2455	0.004434417547	0.00687030012
2456	0.004423037809	0.00685880001
2457	0.004418704941	0.006854380735
2458	0.004414713124	0.006850288181
2459	0.004410928148	0.006843520155
2460	0.004404920553	0.006839025901
2461	0.004401620797	0.006835889462
2462	0.004396740578	0.006824613641
2463	0.004395553563	0.006823251028
2464	0.004392502715	0.006820684098
2465	0.004386820393	0.006814396145
2466	0.004385185823	0.006813535102
2467	0.004384041046	0.006810376261
2468	0.004376729657	0.006799403182
2469	0.004375409026	0.006798778166
2470	0.004373355121	0.006797333385
2471	0.004373470172	0.006794275427
2472	0.004372816	0.006793715336
2473	0.004372088723	0.006793174374
2474	0.004367631368	0.006788253901
2475	0.004360952954	0.00678095663
2476	0.004359571797	0.006780368141
2477	0.004359987759	0.0067795047
2478	0.004354354896	0.006771235974
2479	0.004350735471	0.006768541948
2480	0.004348767082	0.006766314752
2481	0.00433494843	0.006750065307
2482	0.004333711525	0.00674943357
2483	0.004332291508	0.006748738676
2484	0.00432685662	0.00673865785
2485	0.004326246746	0.006737465876
2486	0.004325531923	0.006737082709
2487	0.004318125865	0.006727576736
2488	0.004314970702	0.006724640858
2489	0.004306947219	0.006710345043
2490	0.004305906251	0.006707998067
2491	0.004304332258	0.006706663947
2492	0.004301530446	0.006703924319
2493	0.004297512446	0.006698039442
2494	0.004291790091	0.006693351252
