iter	Passed	Remaining
1368	2594	12567
1369	2596	12564
1370	2597	12560
1371	2599	12557
1372	2601	12554
1373	2602	12551
1374	2605	12553
1375	2609	12560
1376	2611	12558
1377	2612	12554
1378	2614	12552
1379	2615	12549
1380	2617	12544
1381	2619	12542
1382	2620	12539
1383	2622	12537
1384	2624	12535
1385	2626	12533
1386	2629	12538
1387	2632	12540
1388	2634	12536
1389	2635	12533
1390	2637	12532
1391	2639	12529
1392	2641	12527
1393	2642	12524
1394	2644	12521
1395	2646	12518
1396	2648	12516
1397	2649	12513
1398	2651	12510
1399	2653	12507
1400	2654	12503
1401	2656	12501
1402	2658	12498
1403	2659	12495
1404	2661	12491
1405	2662	12488
1406	2664	12485
1407	2665	12481
1408	2667	12477
1409	2668	12473
1410	2670	12470
1411	2671	12466
1412	2674	12465
1413	2675	12462
1414	2677	12460
1415	2679	12456
1416	2680	12453
1417	2682	12449
1418	2684	12448
1419	2685	12446
1420	2687	12442
1421	2689	12439
1422	2690	12435
1423	2692	12432
1424	2693	12428
1425	2695	12426
1426	2696	12421
1427	2698	12417
1428	2699	12414
1429	2701	12409
1430	2702	12405
1431	2703	12400
1432	2705	12397
1433	2706	12392
1434	2708	12389
1435	2709	12386
1436	2711	12382
1437	2713	12380
1438	2714	12376
1439	2715	12371
1440	2717	12368
1441	2719	12365
1442	2720	12362
1443	2722	12359
1444	2723	12356
1445	2725	12352
1446	2726	12349
1447	2728	12346
1448	2730	12343
1449	2731	12339
1450	2733	12335
1451	2734	12332
1452	2736	12329
1453	2737	12325
1454	2739	12322
1455	2740	12318
1456	2742	12317
1457	2744	12315
1458	2746	12314
1459	2748	12309
1460	2749	12307
1461	2751	12303
1462	2752	12299
1463	2754	12297
1464	2756	12294
1465	2757	12291
1466	2759	12288
1467	2761	12285
1468	2762	12282
1469	2764	12279
1470	2765	12276
1471	2767	12273
1472	2769	12270
1473	2770	12266
1474	2772	12264
1475	2774	12261
1476	2775	12258
1477	2777	12254
1478	2778	12250
1479	2780	12248
1480	2781	12244
1481	2783	12241
1482	2784	12236
1483	2786	12236
1484	2788	12235
1485	2790	12233
1486	2792	12232
1487	2794	12231
1488	2796	12229
1489	2798	12226
1490	2800	12225
1491	2802	12224
1492	2804	12222
1493	2806	12219
1494	2807	12217
1495	2810	12219
1496	2813	12223
1497	2816	12225
1498	2819	12225
1499	2820	12223
1500	2822	12221
1501	2824	12218
1502	2825	12215
1503	2827	12211
1504	2828	12208
1505	2830	12205
1506	2832	12203
1507	2833	12200
1508	2835	12195
1509	2837	12193
1510	2838	12190
1511	2840	12187
1512	2841	12184
1513	2843	12181
1514	2845	12178
1515	2846	12174
1516	2848	12171
1517	2849	12167
1518	2851	12164
1519	2852	12161
1520	2854	12158
1521	2855	12154
1522	2857	12151
1523	2858	12148
1524	2860	12144
1525	2862	12142
1526	2863	12139
1527	2865	12136
1528	2867	12133
1529	2868	12129
1530	2869	12126
1531	2871	12123
1532	2873	12123
1533	2875	12120
1534	2877	12118
1535	2879	12116
1536	2881	12114
1537	2882	12111
1538	2883	12107
1539	2885	12104
1540	2887	12101
1541	2888	12098
1542	2890	12096
1543	2892	12093
1544	2894	12093
1545	2895	12089
1546	2897	12086
1547	2899	12083
1548	2900	12080
1549	2902	12077
1550	2904	12076
1551	2905	12073
1552	2907	12070
1553	2909	12067
1554	2910	12064
1555	2912	12060
1556	2914	12058
1557	2915	12054
1558	2916	12051
1559	2918	12047
1560	2920	12045
1561	2921	12041
1562	2923	12038
1563	2924	12035
1564	2926	12032
1565	2927	12028
1566	2931	12033
1567	2933	12031
1568	2934	12029
1569	2936	12025
1570	2937	12022
1571	2939	12018
1572	2940	12016
1573	2942	12013
1574	2944	12010
1575	2946	12008
1576	2947	12006
1577	2949	12004
1578	2951	12001
1579	2953	12001
1580	2955	11998
1581	2956	11995
1582	2958	11992
1583	2959	11988
1584	2961	11984
1585	2962	11981
1586	2964	11979
1587	2966	11977
1588	2968	11977
1589	2971	11980
1590	2973	11979
1591	2975	11977
1592	2977	11975
1593	2979	11974
1594	2981	11972
1595	2983	11970
1596	2985	11969
1597	2987	11967
1598	2989	11965
1599	2991	11964
1600	2993	11965
1601	2996	11967
1602	2998	11964
1603	2999	11961
1604	3001	11959
1605	3003	11957
1606	3005	11954
1607	3006	11950
1608	3008	11948
1609	3009	11945
1610	3011	11942
1611	3013	11940
1612	3014	11937
1613	3016	11935
1614	3018	11933
1615	3020	11930
1616	3021	11928
1617	3023	11925
1618	3024	11921
1619	3026	11918
1620	3028	11919
1621	3030	11917
1622	3032	11914
1623	3034	11911
1624	3035	11908
1625	3037	11906
1626	3038	11902
1627	3040	11899
1628	3041	11897
1629	3043	11894
1630	3045	11891
1631	3046	11889
1632	3048	11886
1633	3050	11883
1634	3051	11879
1635	3054	11881
1636	3056	11879
1637	3057	11876
1638	3059	11873
1639	3061	11871
1640	3062	11868
1641	3064	11866
1642	3066	11863
1643	3067	11858
1644	3069	11856
1645	3070	11854
1646	3072	11851
1647	3073	11848
1648	3075	11845
1649	3077	11842
1650	3078	11840
1651	3080	11836
1652	3082	11834
1653	3083	11832
1654	3085	11830
1655	3087	11828
1656	3089	11825
1657	3090	11822
1658	3092	11820
1659	3094	11818
1660	3095	11814
1661	3097	11811
1662	3098	11808
1663	3100	11806
1664	3102	11803
1665	3103	11800
1666	3105	11797
1667	3106	11794
1668	3108	11791
1669	3110	11788
1670	3111	11785
1671	3113	11782
1672	3115	11780
1673	3116	11778
1674	3118	11775
1675	3120	11772
1676	3121	11769
1677	3123	11766
1678	3124	11763
1679	3127	11763
1680	3128	11761
1681	3130	11757
1682	3131	11754
1683	3133	11751
1684	3135	11749
1685	3136	11746
1686	3138	11744
1687	3139	11741
1688	3141	11737
1689	3142	11733
1690	3144	11730
1691	3145	11728
1692	3147	11725
1693	3149	11725
1694	3156	11740
1695	3157	11738
1696	3160	11737
1697	3162	11737
1698	3164	11737
1699	3166	11735
1700	3168	11733
1701	3171	11734
1702	3173	11733
1703	3175	11734
1704	3177	11732
1705	3179	11730
1706	3181	11728
1707	3183	11726
1708	3184	11723
1709	3186	11720
1710	3187	11717
1711	3189	11714
1712	3191	11713
1713	3192	11710
1714	3194	11706
1715	3195	11703
1716	3197	11700
1717	3199	11698
